tweet id, tweet, label
'382827344073084928',RT @DashhacksDan: Meanwhile in melbourne #melbourne #thunder #storm #lightning #earthquake http://t.co/HKAKc06qJD,Off-topic
'382827348887748608',For one day plz give break to IK/PTI and focus on the victims of earth quake. #Balochistan @TalatHussain12 @HamidMirGEO @omar_quraishi,Off-topic
'382827352821993472',IMF should help US to bail out from the current #shutdown. Minsters from #Pakistan can help their #US counterparts,Off-topic
'382827360061362177',"RT @AnasMallick: 300 of #Pakistan Navy men reach #Earthquake hit #Awaran, Balcohistan to take part in rescue operations.",Off-topic
'382827371436326912',"ã€#USGS #alertã€‘ M 2.4, Northern California: September 27, 2013 09:04:40 GMT http://t.co/jtXsCRTp16 #earthquake #tsunami #prayfromjapan",Off-topic
'382827386322292736',"RT @NewPakistan2020: Breaking: #BLA Terrorists opened fire at FC relief team in Bazdad, #Awaran, no casualty reported. #Earthquake #Balochiâ€¦",Off-topic
'382827393947152384',RT @AjizBugti: #BreakingNews:4 Mutilated Dead Bodies Of Missing Baloch's Found Dumped From SiyahAap Area Of Dera Bugti Occupied #Balochistaâ€¦,Off-topic
'382827402876825600',"#MQM QeT #AltafHussain Special instructions are dispatched relief goods, leader of MQM @DrSagheerMQM #Balochistan #Eartquake",Off-topic
'382827410401787904',"1.7 magnitude #earthquake. 24 mi from Magalia, CA, United States.http://t.co/EzmjhCyMl0",on-topic
'382827428478873601',RT @bqt92_bot: Was another nuclear terrorism carried out?  http://t.co/QJdn8wopvU #japan #tsunami #fukushima #earthquake #9_11 #nazism = #zâ€¦,Off-topic
'382827482082054146',"3.0 magnitude #earthquake. 63 km from Arecibo, PR, United States.http://t.co/6lLNitzyYI",Off-topic
'382827484191801344',RT @OfficialMqm: Pic6: #KKF Send Relief Goods For #Balochistan Earthquake Victims #ReliefByKKF #MQM http://t.co/1g3q9419bG,on-topic
'382827495055450113',RT @dunyanetwork: #PMLN MPAs donate one month's salary to #Balochistan quack victims #earthquake #Pakistan #Dunyatv,on-topic
'382827528869539840',"1.9 magnitude #earthquake. 8 mi from Corona, CA, United States.http://t.co/iE3MHzwn9T",on-topic
'382827530350501888',#KKF send relief goods for #Balochistan #Earthquake Victims #ReliefByKKF #MQM #Pakistan http://t.co/GuijdSwSpa,on-topic
'382827549707223040',"RT @NamingTheDead: On October 30 2006, #drones killed at least 68 children in a strike on a madrassa. These are their names: http://t.co/Byâ€¦",Off-topic
'382827557982593024',"ã€#USGS #alertã€‘ M 1.8, Nevada: September 25, 2013 21:20:43 GMT http://t.co/tgZdmiwWQH #earthquake #tsunami #prayfromjapan",Off-topic
'382827563091243008',I wonder why #BalochistanEarthQuake isn't getting even half the media coverage that the 2005 earthquake got in #Pakistan!,Off-topic
'382827577288577024',RT @CNBCPAKISTAN: Just in: Dead bodies of 2 female students found dumped in a canal in Madan Chak area of Gujranwala. #Pakistan,Off-topic
'382827587334307840',"ã€#USGS #Breakingã€‘ M 1.7, 13km NNE of Ojai, California http://t.co/858xKCIC1G #PastHour #17 #earthquake #tsunami #prayfromjapan",Off-topic
'382827594057404417',"#PAKISTAN Pakistan quake toll reaches 515, insurgents hamper aid efforts - Reuters",Off-topic
'382827596565975040',"1.5 magnitude #earthquake. 3 mi from Union City, CA, United States.http://t.co/vrftIsXiM1",Off-topic
'382827610814042112',New Island erupts off the coast of #pakistan #earthquake #MudVolcano http://t.co/D0mQxCeiom,on-topic
'382827615242842112',RT @iFalasteen: Ya Allah!   Help Our Brothers and Sister in #Egypt #Syria #Somalia  #Palestine #Pakistan #Bangladesh #Burma #Iraq #Afghanisâ€¦,on-topic
'382827625837625344',RT @SAMAATV: Two female students found shot dead in #Gujranwala | SAMAA TV http://t.co/0n7M2KTppw #pakistan,Off-topic
'382827632129478656',"#earthquake M 2.5, Central Alaska http://t.co/DZQwkzcf5P",Off-topic
'382827637162266624',Lt Gen Nasser Janjua visiting #earthquake victims in med facility estab by #Pakistan Army at #Awaran. #Salute2PakArmy http://t.co/HSvPSbEHYQ,Off-topic
'382827662109986816',"RT @AccessAid: After deadly #earthquake in #Pakistan the urgent needs are shelter, blankets, water &amp; medical assistance. @AccessAid prepariâ€¦",on-topic
'382827665889038336',Jee oh Shera!!!!  Petrol 8 Rs. In one week. Dollar 6 Rs. In one week Electricity 5 Rs. In one week.  Thorai din hain aap ke #PMLN #Pakistan,on-topic
'382827689696329728',"#earthquake M 2.6, Virgin Islands region: October 01, 2013 09:50:50 GMT http://t.co/JxvAnZo6hG",on-topic
'382827723099340800',"RT @defencepk: Death toll rising: Insurgents blocking quake relief, says Qadir Baloch http://t.co/Zf1t8rEbL9 #Pakistan",Off-topic
'382827729357651968',RT @diplo: THIS SONG IS THE DEFINITION OF PLURNT https://t.co/Z0J4e6XdBe #earthquake,on-topic
'382827730858831873',Baloch separatists urged to halt attacks in quake-affected areas #Balochistan #earthquake #Dunyatv,Off-topic
'382827738941251584',RT @Massoud151: Hundreds dead in #Pakistan earthquake http://t.co/pIFZRUK1Ah,on-topic
'382827764174188544',MAJOR ALERT 14min ago #EARTHQUAKE OFF SHORE #PERU Mag 6.8   6.8 magnitude #quake 101km from #marcona #ica Peru http://t.co/4uMeihRYBz,on-topic
'382827789939769344',"#earthquake M 5.0, South Sandwich Islands Region http://t.co/eRSFQVBeXu #TomohonKota.Com",on-topic
'382827806888968192',Leader of the Opposition #PPP in NA Syed Khurshid Shah and CM #Sindh Syed Qaim Ali Shah visited quake affected areas of #Balochistan.â€,Off-topic
'382827808248307712',RT @KTVU USGS reports 2.3 magnitude #earthquake struck at 8:26pm 3 miles west of #DalyCity,Off-topic
'382827810764509184',"RT @HamdanBaluch: @UN, should not give aid to #Pakistan 4 #BalochistanEarthquake, bcoz they regard #Baluch as their enemy! #un must reach 2â€¦",Off-topic
'382827824026890240',"In name of relief work,army officials are conducting military operations! #Balochistanearthquake! #Awaran! Unending miseries for people.#Pak",Off-topic
'382827826426433536',First-hand footage of #Earthquake #Island created as a result of 7.7 magnitude quake on 24th September offshore... http://t.co/zZwGaKiIjS,on-topic
'382827838987976704',"RT @ShereenAljarrah: Earthquake Again. Lord save #Pakistan from natural calamities. But send zombies to kill rapists, extremists &amp; corrouptâ€¦",Off-topic
'382827850664902656',"RT @Meher_J: @AFP @WSJ @Ibnlive Shame ..NO #Pak Gov #AID So For Reached In #EarthQuake Effctd #Balochistan Area, People Burrying Love Ones/â€¦",Off-topic
'382827851294068737',#NASA Releases Images of #Pakistan (Gawadar) â€˜Mud Islandâ€™ Formed By #Earthquake http://t.co/z0T166xqQU,on-topic
'382827851910619136',Our thoughts and prayers are with the people affected by the earthquake in #Pakistan,on-topic
'382827854578192387',#Earthquake of M 5.4 - Reykjanes Ridge http://t.co/8xuw87j3dK,Off-topic
'382827896416391168',"RT @ErumManzoor: #Earthquake 300 Pak soldiers are present in Awaran, Khuzdaar rescuing, saving lives and their number will increase by mornâ€¦",Off-topic
'382827908290453504',Huge #Disaster in #Balochistan after 7.8 Magnitude of Earth #Quake.  #PMLN #ISPR #Pakistan http://t.co/A1xSbOXO6a,Off-topic
'382827910098591744',"RT @jackserle: .@TBIJ #drones team is running a new project, @NamingTheDead http://t.co/dAKR6FMcst Also here on Facebook: https://t.co/FJIGâ€¦",on-topic
'382827922144256000',"#earthquake #NZ: Magnitude 2.4, Thursday, September 26 2013 at 11:51:53 pm (NZST), 5 km south-east of Seddon http://t.co/XoFtyH69tt",on-topic
'382827926854856704',"""@NASA_EO: View from space: Earthquake island before and after [EarthSky] http://t.co/jri09YMPpX"" #Pakistan",Off-topic
'382827949512462336',"""Pop-up island"" emerges after 7.7M #earthquake shook Pakistan http://t.co/Ite4PJZ0rg",on-topic
'382827953970610176',RT @bashirgwakh: 9 members of one family among 33 killed in #QisakhwaniBlast today. 80 injured. #Peshawar #Pakistan,on-topic
'382827962930069504',20 more bodies recovered from a seminary in Balochistan's quake affected area. Death Toll now stands at 285 in total. #Pakistan,on-topic
'382827965064937472',In @BBCUrdu #Balochistan EarthQuake - program NDMA's Military Official Continue to Refuse accepting outside help  http://t.co/Xs8wK4glP7 â€¦,Off-topic
'382827978251456514',If militants not allowing Govt. then they shud better start relief response for #earthquake affectees in #Awaran #Pakistan @UmarCheema1,Off-topic
'382827984186789888',Historic bank building an earthquake risk http://t.co/r3slLoryb0 #quake #earthquake,Off-topic
'382827990163656704',"RT @Madina_e_Sani: #EarthQuake : #Pakistan's priority is to rescue, relief &amp; rehab our #Balochistan family after that we will send #BLA terâ€¦",Off-topic
'382827991710965760',Come and join http://t.co/KicPvB8WhS â€¦ â€¦ â€¦ for free cash.. Registering are free.. Let's make money!!!  #earthquake,on-topic
'382827996341481473',"#earthquake: USGS Earthquake Alert: M 3.3 - 73km NNW of Charlotte Amalie, U.S. Virgin Islands http://t.co/2EF1q1I1ma",on-topic
'382828003946160128',"Survivors wait for food, aid after Pakistan quake http://t.co/TWIAjcktfP #quake #earthquake",on-topic
'382828011680059393',@007bluenose @danullbluenose oh here are the chuckle brothers!!!! #earthquake&amp,on-topic
'382828015102992384',"Situation of #Balochistan: 18000+ Balochs are missing, thousands killed, no relief for #BalochistanEarthquake victims.#ReleaseAbductedBaloch",Off-topic
'382828023872909312',Anyone else just feel that Earth Tremor?? #melbourne #earthquake #earthtremor,Off-topic
'382828047248130048',RT @NewsBreaker: Satellite photo shows #Pakistan earthquake did indeed create a new island http://t.co/6dnkl6zNYy http://t.co/K8NWXZIVsM,on-topic
'382828051853475840',RT @GN_Bugti: FC dumped 5 bodies of previously abducted Baloch in Punjgor... and added them to list of earhquake casualties. #Balochistan,on-topic
'382828070735855617',RT @Razarumi: On @RehamKhan1 show AAJ TV I just said how come everything Middle Eastern is sacrosanct and #Islamic #Pakistan,on-topic
'382828075542937601',RT @dawn_com: Massive #earthquake hits #Balochistan: death toll rises to 328 | Latest-News http://t.co/zabXDEzhiH #Pakistan #Awaran #Gwadar,on-topic
'382828083020980224',RT @the_hindu: #Pakistan needs help to deal with the terrorism that is threatening to destroy it http://t.co/K4Wj6DmN3I,Off-topic
'382828101111410688',@KaleeriBaloch stop Dirty politics!! They Need real  Help more then this #Balochistan   #Baloch,Off-topic
'382828104575508480',"Azaan e Asar. Come 2 Masjid before 6 men carry ur coffin to the Masjid. Allah gave u no expiry date,death can come suddenly.Pray #EarthQuake",Off-topic
'382828117393289216',RT @TheRealNews365: 3 Killed In US Drone Strike In Pakistan http://t.co/bf3pEDZFof #news #usa #obama #drones #pakistan #bbc #cnn #foxnews #â€¦,Off-topic
'382828120849403905',RT @kkfpk: #KKF have dispatched three trucks loaded with relief goods for #Balochistan #Earthquake victims #ReliefByKKF #MQM http://t.co/YFâ€¦,on-topic
'382828125119205376',#Pakistan Devastating earthquake in Pakistan creates a new island - The Hindu: The HinduDevastating earthquake... http://t.co/Domu9TRBOY,on-topic
'382828128663388160',"RT @AsimBajwaISPR: #Earthquake: Collection points: Kci: COD, 4 points in DHA, Lhr; Fortress, 4 in DHA, Rwp; Race course/ polo Ground, Isd; â€¦",Off-topic
'382828131624574976',@SaimaMohsin 1000+ deaths and disturbing figures of injuries - Not a 1 patient airlifted. Zero Rescue &amp,Off-topic
'382828147558723585',#earthquake: M 3.1 - Asia Turkey [Elaz??] Kovancilar: Preliminary Earthquake Report:  Date/Time: 26.09.2013 ... http://t.co/6U62ndwdj0,on-topic
'382828170690699264',We may stand divided on various fronts. But when it comes to a calamity #Pakistan is always united. #earthquake #Balochistan #Awaran,Off-topic
'382828185907625984',#PAKISTAN Pakistan earthquake death toll rises to 357 - The News International,on-topic
'382828189266874368',"RT @AsimBajwaISPR: #Earthquake: Appreciate the spirit of this young donor- F-9 Park Collection Point, Isd. http://t.co/x7G3SAfjNZ",Off-topic
'382828205587308544',"RT @JNBaloch: ""@KaleeriBaloch: #Pakistani forces stopped relief goods from entering into affected areas. #Awaran #earthquake #Balochistan""",Off-topic
'382828211123388416',Question : As soon as Mr Tsunami heard about earthquake what was the 1st thing which came into his mind ?  #Pakistan #MQM #PPP #PMLN #ANP,Off-topic
'382828214147874816',"ã€#USGS #alertã€‘ M 2.9, Puerto Rico region http://t.co/aJU9RY2GnV #Pastday #earthquake #tsunami #prayfromjapan",Off-topic
'382828215334477824',RT @AndersFoghR: Very good meeting w/ #Pakistan PM Sharif. Offered sincere condolences to families &amp,on-topic
'382828219730124801',"RT @farman21: Do recite ""Allahumma ajirni min an-nar,"" ('O Allah, save me from the Fire!') seven times after Maghrib prayers #dua #Karachi â€¦",Off-topic
'382828233550331905',Why are Baloch militants being such dicks about post-earthquake relief from the state? #Pakistan,Off-topic
'382828249682018305',RT @RT_com: PHOTO: #NASA releases image of #Pakistan's 'Earthquake Island' http://t.co/aBHdfEFZEl http://t.co/iwEFUiequ1,on-topic
'382828256249933824',"Seems #Peshawar is not in #Pakistan, No attention by pol leaders &amp; #Punjabi Media, 35+ killed including 13 from one family #PeshawarBlast",on-topic
'382828258284564480',Please support: Urgent appeal for donations for victims of the #Balochistan earthquake by the BIFD  http://t.co/xRUh8IdKqI,on-topic
'382828262092587008',"RT @oxfamgb: #Pakistan earthquake: we're hearing immediate needs are water, sanitation, shelter &amp; medical. Oxfam aid stocks in Hyderabad beâ€¦",on-topic
'382828265548701696',"#Earthquake of M 5.0, 116km SE of Honiara, Solomon Islands http://t.co/T4zytENsmO",on-topic
'382828265695477760',@MSF_USA #Balochistan #earthquake people need your help http://t.co/OMayCpinzR,on-topic
'382828265850671104',#Natural #Disasters: Why were helicopters filled with resue supplies in rural #Pakistan being shot down by militants? http://t.co/Rq0aYcWyl5,Off-topic
'382828266114916352',"A new Island emerged after #earthquake in #Gwadar,its called â€œZalzala Koh'' by the locals,Lets hope the gvt stays awy http://t.co/ibKLYcBsM9",on-topic
'382828266148466688',RT @faisalmahmood99: Qet Altaf Bhai instructions of #MQM workers 4 the victims of #earthquake #ReliefByKKF supplies began preparing 2 send â€¦,Off-topic
'382828266379169792',"#ReliefPK MT @oxfamgb #Pakistan immed needs water, sanitation shelter medical Oxfam aid stocks in Hyderabad being mobilised #hmrd",on-topic
'382828266702110720',#earthquake M1.8: Southern Alaska http://t.co/YFTgnQBHNw,Off-topic
'382828266727280640',"ã€#USGS #alertã€‘ M 1.5, Southern California: September 30, 2013 08:03:49 GMT http://t.co/qkWju5twu0 #earthquake #tsunami #prayfromjapan",Off-topic
'382828268455755776',"RT @imodine: Over 30 killed in #Pakistan #bombing http://t.co/CgH8wWPSJY""",Off-topic
'382828270846476288',#BalochistanEarthquake victim of mother nature.And #BalochGenocide by #pakistan &amp,Off-topic
'382828280937992192',Strong #earthquake Near The Coast Of Southern Peru Mag 6.8 Depth 33 km #PocketWeather http://t.co/Iu0wLQpzfr,Off-topic
'382828295768645632',RT @DDNewsLive: 264 die in #Pakistan's devastating #earthquake as soldiers and rescue teams scour through the rubble for survivors,Off-topic
'382828296259383296',"#earthquake: M 2.5, Central Alaska http://t.co/nNP7ddGEvg",on-topic
'382828303620386818',"USGS reports a M1.2 #earthquake 6km SSW of Cabazon, California on 9/28/13 @ 2:23:06 UTC http://t.co/oNFnZKf9YQ #quake",on-topic
'382828307370098688',RT @PIRDHAN_BALOCH: #Baloch  children help themselves after mud house  collapsed following the #BalochisanEarthQuake the town of #Awaran htâ€¦,Off-topic
'382828320339288064',"#Earthquake of M 4.2 - 46km W of Awaran, Pakistan http://t.co/M0hHagJcYp",on-topic
'382828329620881408',"RT @AnjumKiani: CJP have you found out where ur 'Missing Persons' are? They are attacking #Earthquake relief workers, Meds teams &amp; Soldiersâ€¦",Off-topic
'382828350878011392',"RT  ""@Baloch_istan: #Pakistan Army is collecting relief goods for #earthquake victims at COD,Rashid Minhas road Karachi.#Balochistan""",on-topic
'382828352186241024',"RT @bbcworldservice: #Pakistan military and relief groups still trying to reach all areas hit by #quake in #Balochistan. 330 dead, expectedâ€¦",on-topic
'382828363968024578',"2.8 magnitude #earthquake. 80km NNW of Charlotte Amalie, U.S. Virgin Islands.http://t.co/erVfzZnFp1",on-topic
'382828364740165632',RT @MediaCellPPP: #PPP Patron-in-Chief @BBhuttoZardari expresses deep grief and sorrow over the loss of precious lives in #earthquake - httâ€¦,on-topic
'382828369567428608',Daily Times - COMMENT : #Awaran â€” #Balochistan #earthquake  Mir Mohammad Ali Talpur http://t.co/5wRkaKeF0i,Off-topic
'382828373766328320',RT @allaboutmqm: Video: Altaf Hussian appeal to #MQM's workers of #KPK to donate blood for injured people in #Peshawar blast #Pakistan httpâ€¦,Off-topic
'382828374802313217',"RT @Baloch_istan: BBC Urdu claim Baloch militant group helping the #earthquake victims,but did not mention where these people got resourcesâ€¦",Off-topic
'382828408444436481',"ã€#USGS #Breakingã€‘ M 1.0, 4km WNW of Cobb, California http://t.co/fv98RuxFhQ #PastHour #1 #earthquake #tsunami #prayfromjapan",Off-topic
'382828468238422018',Chilling en face de #monanciennemaison destroyed by the #earthquake http://t.co/4Qk2dpy9Jg,on-topic
'382828475801169920',"#Peshawar: Deadly attacks spell gloom for #Taliban talks #Pakistan + Rawalpindi: Ex-brigadier, family killed in #Rawalpindi",Off-topic
'382828491827187713',RT @kkfpk: Pic-3 #KKF send relief goods for #Balochistan Earthquake Victims #ReliefByKKF #MQM #Pakistan http://t.co/8Wqelg9l8P,on-topic
'382828496147734528',"RT @OfficialWarid: Have you seen the island that has emerged near the #Gwadar coast due to the recent #Earthquake? Apparently, it is emittiâ€¦",on-topic
'382828510592901120',RT @aaffikhan: 350 #pakistani deied in  #earthquake no body cares nd Nust announce there dress code nd everybody loses thier mind  #sad,on-topic
'382828524454690816',RT @UNOCHA: #Pakistan earthquake update: @WFP has arranged for the delivery of high-energy biscuits to the affected people - http://t.co/sMâ€¦,on-topic
'382828525029720064',But be safe everyone! #earthquake,Off-topic
'382828526761553920',"5.2 magnitude #earthquake near  LUZON, PHILIPPINES  http://t.co/vYN80bTek3",Off-topic
'382828528070586368',#BalochGenocide: Five more dead bodies found from Panjgur were brutally killed by Pakistani forces. #Balochistan @UN https://t.co/fjGcwHm82o,Off-topic
'382828529601089536',By supporting dialogue he wants to save the innocent citizens being killed daily. #PTI #Pakistan,Off-topic
'382828534105788416',"RT @CNNVideo: A deadly #earthquake in #Pakistan was so powerful that it created a new island, according to experts:  http://t.co/B4h76tNqsC",on-topic
'382828540321742848',"#Karachi The NationFPCCI member shot, injured in KarachiThe NationKARACHI: Member of Federation of P... http://t.co/vpUDLWVh30 #Pakistan",Off-topic
'382828545116241920',#Pakistan once again being hammered by the BBC. Mind you it does nothing to help itself!,Off-topic
'382828550505496576',"#earthquake #NZ: Magnitude 3.2, Friday, September 27 2013 at 9:15:33 am (NZST), 10 km south of Te Anau http://t.co/IiTaVSsnWb",on-topic
'382828570315587585',RT @xe_m: At least 12 dead in powerful new Balochistan earthquake: officials http://t.co/RQHfr0W4IZ #Pakistan,on-topic
'382828577626267648',RT @EQECAT: M5.7 #earthquake - Tonga http://t.co/JLRmNEKC7k via @ShakingEarth,Off-topic
'382828589680721920',"while @UN stands ready 2 lend assis. w earthquake, @JuD_Official is way ahead &amp; doing a commendable job.  #Pakistan #Balochistan #earthquake",Off-topic
'382828593929142272',@shazoom1Earthquake came just b4 a week .. but Panjabi colonized #Balochistan since 65 years  @haikakar @Senator_Baloch,on-topic
'382828599063363584',"ã€#USGS #alertã€‘ M 1.0, Central California: September 28, 2013 14:56:10 GMT http://t.co/ZLEQBAfsJB #earthquake #tsunami #prayfromjapan",Off-topic
'382828611193290752',Hundreds dead in Pakistan #naturalhazards #earthquake #geographyteache http://t.co/iiFF1QkKcG,on-topic
'382828657154093056',"RT @SagaarBaloch_: Help #Earthquake Victims #BalochistanEarthquake , They are in desperate need of ur help,Ur Help is need #UN @UN #US httpâ€¦",on-topic
'382828676938596352',According to officials a new island formed from a deadly massive 7.7M earthquake in #Pakistan.,on-topic
'382828682563559424',RT @DailyObvious: Earthquake caused an island to reemerge after 67 yrs.its called â€œZalzala Kohâ€ acc to local fisermen #Gwadar #Pakistan httâ€¦,Off-topic
'382828736733020160',Aftershock rocks quake-hit areas of #Pakistan http://t.co/ksmVF24v08,Off-topic
'382828744161124352',RT: [bqt92_bot] Richard Koshimizu's lecture â€œThe World Gang Associationâ€ã€€http://t.co/9zw28XndCQ #japan #fukushima #earthquake #9_11 #naz...,on-topic
'382828747075747840',Qissa Khwani Blast #Peshawar: Lady Reading Hospital confirm 33 killed so far while 80+ injured received. #Pakistan,on-topic
'382828749987008512',#aomarkb #awaran hartquake report just click this link #gwank.org http://t.co/28tjUyAOMf,on-topic
'382828785923805184',"RT @Ali_Abbas_Zaidi: Swat, Tirah Valley, South Waziristan &amp; many areas are major success stories yet the fight for soul of Pakistan is far â€¦",on-topic
'382828821705400320',RT @sAdnan9: 'Rent a #weapon' artillery shop raided in #Karachi #Pakistan http://t.co/LOVRYxQDvM),Off-topic
'382828825387618305',RT @iBalouch: Punjab govt donates Rs 100m for Balochistan quake victims http://t.co/RwtivnbTSv #Balochistan #Pakistan,on-topic
'382828873869586432',So #NUST is the most important issue of tweetistan. #EarthQuake,Off-topic
'382828888210296832',"RT @YarMoeed: 6.8 magnitude #earthquake, 96km NNE of Awaran, Sep 28 12:34pm at epicenter ( 133km Dalbandin, depth 15km).",on-topic
'382828906039889920',RT @ReutersIndia: Toll from #Pakistan quake reaches 327 people - officials http://t.co/gIbHMNyeWz,on-topic
'382828907579596800',RT @PT_Foundation: .@TBIJ has launched a news website to track drone deaths in #Pakistan  http://t.co/0hoSRFIX9J @STWuk #AntiWar @_AntiWar_â€¦,Off-topic
'382828910150299648',9 Indians killed in #Kashmir terror attack,on-topic
'382828911370833921',"#Earthquake at 12km W of Progreso, Mexico 2.8 M. Detph 13.4 Km. - 2013-09-28 11:07:31 UTC http://t.co/cbnSd3y3c0",Off-topic
'382828915384782848',Thousands still without shelter in earthquake-hit areas of #Balochistan  http://t.co/Ho8e9MxSEe,Off-topic
'382828935601745920',RT @abc13houston: UPDATE: Massive quake in southwest #Pakistan kills 210 http://t.co/zifus0VpNU #abc13,Off-topic
'382828936066916353',Pacific-wide #tsunami NOT expected &amp,Off-topic
'382828938256338944',"#Temblorâ™¨ M 4.7, 1km NE of Borazjan, Iran http://t.co/wikwUonfg9 #Earthquake #Sismo",Off-topic
'382828948071006208',"RT @siddegreat: Update: Death toll in today's magnitude 7.2 #earthquake rises to 11. 7 bodies found in Nokju, 4 found in Lathi #Awaran #Balâ€¦",on-topic
'382828950730199040',"Tremors felt in #Karachi, #Larkana and #Quetta #earthquake",Off-topic
'382828967075401728',RT @mmatalpur: #UNO help refused by #Pakistan. They always #Refuse. They care not. Death toll rises to 350 in quake-hit Balochistan http://â€¦,on-topic
'382828967738482688',@NasimZehra  #PAKISTAN: #Nawaz Blundered By Going Against #Kayani's Warning Not To Adopt A Surrender Strategy - BBC  http://t.co/CNlPJ4OSXa,on-topic
'382828992270991360',"Our Emergency Readiness Wheel provides vital info on what to do in case of an #earthquake, severe weather and more.  http://t.co/iLnSpaA3l6",Off-topic
'382828995047620608',"#PAKISTAN Pakistan hit by another earthquake in same place, at least 22 dead - GlobalPost",on-topic
'382828997010526208',What you can do to help  Balochistan #earthquake http://t.co/YQcJVIidEa,on-topic
'382829006426345472',"USGS reports a M1.8 #earthquake 5km SSE of Cottonwood, California on 9/27/13 @ 20:23:42 UTC http://t.co/vZ02PqmRw4 #quake",on-topic
'382829025095188480',"ã€#USGS #alertã€‘ M 2.7, Island of Hawaii, Hawaii http://t.co/zVPViGa9WS #Pasthour #earthquake #tsunami #prayfromjapan",Off-topic
'382829029130129408',"The #AIDS pandemic was killing 5,000 Zimbabweans a week: http://t.co/nua2BYxE6P #Zimbabwe #Indonesia #Pakistan #Lahore #Israel #China  #Asia",Off-topic
'382829038186020864',Witness to Pakistan blast: 'Women and children were burning': At least 40 people were killed and abo... http://t.co/7BObBIbN1n #pakistan,Off-topic
'382829046557454336',"RT @paracha28: ppl shd come out n strike against the raise in Petroleum &amp; electricity prices,#PMLN is just destroyin the nation jst to follâ€¦",on-topic
'382829053717520385',"Post Kenya attack, United States issues worldwide caution: In the aftermath of the terrorist attack ... http://t.co/SwY84TeI6v #pakistan",on-topic
'382829072549543937',"Earthquake tragedy: BLF chief says international, private help welcome http://t.co/ss83FJOULU via @etribune #BalochistanEarthquake #Pakistan",on-topic
'382829088689242112',Small Island Emerges After Huge Pakistan Earthquake http://t.co/wpphiRqr1e #Pakistan #Earthquake,on-topic
'382829109702701057',"RT @JuD_Official: Jamat'ud'Dawa volunteers are rescuing victims in Awaran, Khudar #EarthQuake areas. They are being transported to hospitalâ€¦",Off-topic
'382829124794208256',"RT @QuakesToday: 4.8 magnitude #earthquake. 221km NW of Saumlaki, Indonesia.http://t.co/06ZgW6eBEL",on-topic
'382829133992312832',The deadliest earthquakes in Asia since 2010 http://t.co/Gxv2eJevEo via @etribune #earthquake,on-topic
'382829141193527296',RT @AzRxs: Nasa rleased pic of newly formed island in #gawadar after #eathquake in #Pakistan http://t.co/4pYEwr6z1N,on-topic
'382829167860912129',"ã€#USGS #Breakingã€‘ M 1.9, 39km WSW of Whittier, Alaska http://t.co/htvhVgeyiD #PastHour #19 #earthquake #tsunami #prayfromjapan",Off-topic
'382829180205158401',meanwhile in Pakistan the death toll rises to 330. #Earthquake,on-topic
'382829191927848960',Over 330 peoples are killed in #Earthquake in #Baluchistan. Many are still missing. #Pakistan,on-topic
'382829197384638466',RT @Nabeel_Chohan: Some geologist are saying the Earthquake was so massive that Pakistan's coastline has permanently been changed #PrayforPâ€¦,on-topic
'382829199159218176',"Quake M 2.5, Northern California - http://t.co/44dTQv33qO #earthquake #quake",on-topic
'382829207472312320',"RT @QuakesToday: 6.7 magnitude #earthquake. 137km ENE of L'Esperance Rock, New Zealand.http://t.co/WjW23pH76G",on-topic
'382829210232176640',#Karachi: #TTP local commander killed in clash http://t.co/PZlkhLxxLl  #Pakistan svia @sharethis,Off-topic
'382829216821026818',â€œ@PatrickMeier: Tag Tweets to Support #Earthquake Relief Efforts in #Pakistan! http://t.co/NxbAfNGa89 #smemâ€#resilientcities,Off-topic
'382829221539639296',Drop like an EARTHQUAKE ðŸ˜‚ with Jordyn Carboni ! RORO AND SOPHY #twerk #earthquake #roroandsophy https://t.co/u83SNyMNql,Off-topic
'382829222630129664',Security fears hold back relief work in quake-hit #Balochistan  http://t.co/OxFhK89Qeo #Pakistan,Off-topic
'382829224996139008',Link: https://t.co/k0a4tWR7LR â€¦ â€¦ #Salute2PakArmy 4Helpin #Earthquack Victims Of #Pakistan #NawazSharif #Zindabaad #Pop #Song #Pakistanis,Off-topic
'382829230884532224',RT @realsanambaloch: Pray for #Earthquake Victims ... #Quetta #Balochistan #Pakistan,on-topic
'382829260735385602',"2.1 magnitude #earthquake. 35km W of Valdez, Alaska.http://t.co/HabPfx3wBY",on-topic
'382829287084027905',"#Earthquake of M 5.0 - 6km NW of Curanilahue, Chile http://t.co/2cIhvgeVE6",on-topic
'382829291991748608',"ã€#USGS #alertã€‘ M 1.1, Central California: October 01, 2013 05:34:48 GMT http://t.co/dmFmG6nwSm #earthquake #tsunami #prayfromjapan",Off-topic
'382829292755111936',RT @Madina_e_Sani: Plz beware the fake profiles spreading fake news using identical tweets. We #Baloch love #PakArmy #EarthQuake #Awaran htâ€¦,on-topic
'382829300409724929',RT @Atta_Waqas: #earthquake pk Army and Pk Govt... trying their level best for Rescue..  WHERE r all Baloch Nationalist Sardaars and BLA...?,Off-topic
'382829302565199872',At least 12 killed in Peshawar explosion http://t.co/CcFtFuMaFP #News #Pakistan,Off-topic
'382829330486669312',"RT @ZAIDAZIZpk: If #Harvard can have a dress code, why canâ€™t #NUST? writes @raj_omer here: http://t.co/qPuc3th1MI #Pakistanâ€",on-topic
