tweet id, tweet, label
'451189086997716992',RT @CPPGeophysics: Tsunami waves arriving in Iquique (largest amplitude so far about 1 m) http://t.co/LXQaRnszWI,Off-topic
'451189087350059008',BOTDF HELLO KITTY NECKALCE OH MY GOD,on-topic
'451189087467085826',"Klaroline Is Our Heaven .. was such an amazing trend that, I hope to repeat again #KCFamily",on-topic
'451189087589138432',"5.0 earthquake! Thu Apr 03 03:08:58 CST 2014 near 33km W of Iquique, Chile http://t.co/kjg5UWbFF5",Off-topic
'451189088276983809',"RT @PorschaColeman: M7.4 #earthquake 40km SW of Iquique, Chile has just hit. #PrayForChile",Off-topic
'451189089061326848',"RT @TravelGoC: #Chile earthquake: Canadians should monitor local news, follow advice of local authorities",Off-topic
'451189089279016960',My prayers go out to those effected by #ChileEarthquake.,on-topic
'451189090818334720',@catchingbiebss stay safe chicka #PrayForChile,Off-topic
'451189091359408129',@NiallOfficial BUUUUT NIAAAALLLL :(((( I love you :(,on-topic
'451189098510700544',"RT @everyEarthquake: USGS reports a M5.1 #earthquake 27km WNW of Iquique, Chile on 4/2/14 @ 7:03:40 UTC http://t.co/AQMxU9ijKu #quake",on-topic
'451189098708205568',#PrayForChile my thoughts are with you !,on-topic
'451189099211534336',RT @MattClark_08: Chile earthquake: Coastal regions evacuated after powerful 8.2 magnitude tremor in Pacific triggers tsunami http://t.co/Aäó_,on-topic
'451189100918235137',"April 1st 2014 8.2 Magnitude Earthquake ROCK NORTHERN COAST OF CHILE, Let us all pray for the safety of everyone... http://t.co/0pboGEXNZl",on-topic
'451189101853949954',"What a relief, no tsunami in Peru, chile or Ecuador",Off-topic
'451189105087352832',a friend of me chile following tsunami warning pc jabimora http john mcclure jr we acknowledge you its a new law http://t.co/8upQcEZwl9,Off-topic
'451189106912264192',#PrayForChile God's angels are coming to the rescue!!,on-topic
'451189108291796992',"Ventanas, Chile: Workers were evacuated from a copper refinery following a magnitude 8.2 earthquake. http://t.co/in5zod4P8C",on-topic
'451189108296007680',[TRENDING] Massive earthquake in Chile isn't even the big one scientists http://t.co/OhTWKdKKjM #theekornerstore http://t.co/ZIHUTmVyc0,on-topic
'451189109147860993',I would like to offer my heartfelt sympathy for those affected by the disasters.  #PrayForChile RT @Cooperativa:  http://t.co/twXhzOCKzX,on-topic
'451189109357559808',#HenkilBernardRzb Copper Prices Rise After Chile Earthquake: Copper prices climb after earthquake hits off coa... http://t.co/ey7d5Q0XDW,on-topic
'451189109516943360',RT @worldnow_wn: 8.2 quake hits Northern Chile triggering regional Pacific-wide tsunami warning   http://t.co/UqyumSWy1G,on-topic
'451189113975480320',RT @CCTV_America: #Chile's emergency office: #Earthquake has caused landslides which are partially blocking some roads and highways. http:/äó_,on-topic
'451189116219031552',#Chile mulls new investment incentives for miners http://t.co/ewEK0y2N4d #MasterMetals @mining,on-topic
'451189116411994112',"RT @70torinoman: Reseeding ocean in Cartagena, #Chil... http://t.co/qjrdaeljop #Pacific #Chile #Hawaii #SouthAmerica #Tsunami via @Johnaaay",Off-topic
'451189118223929346',"@5SOS there was a big earthquake and tsunami warning here in Chile, I beg you to please pray for usä»ç we are very worried #PrayForChile 143",on-topic
'451189118513741824',RT @el_nakamori: #Chile #Iquique #EarthquakeChile #Earthquake #FuerzaNorteDeChile #SoyChileno #SailorMoon #SailorUranus #SailorNeptune httpäó_,Off-topic
'451189118790156288',Dari pada ngetwiit mending berdoa aja #PrayForChile chile citizen you have to be resilient victims may not increase much #PrayForChile,Off-topic
'451189119138271233',"RT @gmanews: UPDATE: A tsunami warning is in effect for Chile and Peru following the magnitude 7.8 quake South of Iquique, Chile. | via PTWäó_",Off-topic
'451189124007874560',"EarthQuake - M 5.3, Near Coast of Northern Chile: 2014-04-07 14:03:44  -20.14   -70.85    10 km    A http://t.co/RscR4D20Cc",on-topic
'451189124037607424',"4.7 earthquake, 69km W of Iquique, Chile. Apr 15 22:19 at epicenter (29m ago, depth 12km). http://t.co/XSTeoRusn5",Off-topic
'451189124498587648',"RT @ajmaljami: RT ""@htTweets: #Chile: Massive 8.2 earthquake hits the coast; sparks tsunami http://t.co/fKwKAzOTUy""",Off-topic
'451189125245571073',"@shecallsmeMJ lmao, just south of Peru. I live in Lima.",Off-topic
'451189125631062016',"What's News: World-Wide: Northern Chile was hit by a 7.8-magnitude earthquake late Wednesday, just a day after... http://t.co/XF2DEGd89X",Off-topic
'451189129145876480',"RT @RunningManVirus: 8.2magnitude earthquake, struck Chile today.Tsunami warning going down the entire country. Hope the tsunami alert willäó_",on-topic
'451189132682076160',Surely a few more of us can do a bit more than just #prayforchile,on-topic
'451189133285670912',Sending our thoughts &amp,on-topic
'451189134485229568',RT @CP24: UPDATE: Chile's Interior Minister confirms there are now five fatalities following the 8.2 magnitude earthquake that struck off täó_,Off-topic
'451189135915884544',RT @ojazeera: from #california in the north to #chile in south quakes and tremors. latest is a 6.2 off the #panama coast. also felt in #cosäó_,on-topic
'451189136599162880',"RT @EarthquakeNews: Earthquake: M 4.0, 77km NNE of Calama, Chile http://t.co/vApmUjvhqK",Off-topic
'451189139179048961',The Embassy of #Chile in #Jamaica is offering #scholarships to interested persons to pursue a äóìDiploma in (cont) http://t.co/yUC7LDMpgS,on-topic
'451189142928371712',"#latestnews Powerful earthquake strikes off Chile, triggers tsunami - CNN: CNNPowerful earthquake strikes off ... http://t.co/mZ6dvFBcQu",Off-topic
'451189143637610496',my prayers goes out to u #PrayForChile,on-topic
'451189145596354560',RT @ChloeBo91: #PrayForChile distressing news. Just take a moment to pray for all of their well-being. My prayers are with you all. Stay stäó_,on-topic
'451189146779152384',I hope for chile always care with god #PrayForChile,on-topic
'451189147618004992',"RT @ronlin: #Tsunami warnings from new 7.8 Chile quake: only for Chile and Peru, no warnings for California, U.S. West Coast at this time",on-topic
'451189148666195968',"#SuperJuniorM #Swing  Los reyes han regresado, ELF de CHILE presente",on-topic
'451189148859498497',"RT @BreakingNews: USGS upgrades magnitude of earthquake off Chile's coast to 8.2; Chilean agency reports 8.3 - @USGS, @CNNEE http://t.co/u1äó_",on-topic
'451189149358256128',RT @earththreats: USGS: 7.8 Aftershock Earthquake Shakes Chile's North Coast http://t.co/e8YXVCrr7x #news,Off-topic
'451189149559980033',RT @BarsAndMelody: #PrayForChile please help them stay strong and keep the children safe,on-topic
'451189150499504128',@TomlinsonCrewz READY!! FOLLOW ME PLEASE,on-topic
'451189151439011841',"@LittleMix Chile is suffering strong earthquakes of more than 9.0 degrees, and risks of tsunami #PrayForChile",Off-topic
'451189154466910208',RT @NBCNews: Experts say Chile was due for a giant earthquake. @b0yle on the science of why: http://t.co/MCaGtfwzFL,Off-topic
'451189157118083072',"RT @Hits93Toronto: BREAKING: Armed forces dispatched after 300 prisoners reportedly escape Iquique, #Chile, prison after quake, Minister ofäó_",Off-topic
'451189157516177408',RT @geoworldmedia: #ChileEarthquake Time lapse image of 8.2 magnitude #earthquake released by @EU_Commission  http://t.co/P5zWX9cHEg,on-topic
'451189161283039232',"""@NewsBreaker: NEW: Estimated tsunami arrival times  after 7.8 earthquake rocks northern Chile http://t.co/g6T2FQwFCx -",on-topic
'451189163103387648',RT @StormWchAmerica: #BREAKING #TSUNAMI WARNING ISSUED FOR #CHILE &amp,Off-topic
'451189164412006401',"@viggle @Letterman Conan, if his contract allows. He deserves to be on over-the-air network tv after how NBC screwed him over.",on-topic
'451189165376299008',RT @fypeceyes: god safe them #PrayForChile http://t.co/7cXliovbsR,on-topic
'451189166760792065',So sad news. Prayer is our greatest donation and faith is our best armor. #PrayForChile,on-topic
'451189167448670208',Does the Chile Earthquake have you thikning about Seattle's vulnerable buildings? - us too - #liveonkomo 5pm,Off-topic
'451189170342723584',I hate earthquakes! Another big one in #chile be safe! http://t.co/ByT6OnPqZx,Off-topic
'451189170741190656',I am the new Sinatra.,on-topic
'451189173043490816',Despertar con.. Ten Feet Tall' à_æE,on-topic
'451189173123567617',observe me cook  #chile http://t.co/VKG2znQDBp,on-topic
'451189174377254913',LIVE: Japan risks tsunami after 8.2-magnitude Chile earthquake: Taking the advantage of the quake that allowed... http://t.co/juc9s2UOnm,Off-topic
'451189176004640768',Que paso en chile we,on-topic
'451189176734474241',RT @cassandra_2671: miracles happen every day. just keep faith. #PrayForChile  #PrayForSouthKorea #PrayForSinabung  #PrayForIndonesia  #Praäó_,on-topic
'451189178282549248',RT @EarthAlerts: #earthquake: M 4.8 - South-America Chile [Antofagasta] Tocopilla: Preliminary Earthquake Report:  Date/Time:... http://t.cäó_,Off-topic
'451189179255631872',RT @The_Japan_News: 30cm #tsunami generated by yesterday's magnitude-8.2 #quake off Chile observed in Iwate city of Kuji.,Off-topic
'451189179913740288',RT @Memmphiss: #PrayForChile God going to keep everyone safe there _ô»_ô»_ô»,on-topic
'451189179930521600',@ashapey @XOpelkoXO @GabyTheGreat do u like cheese? (yeah!),on-topic
'451189180165783552',"RT @weatherchannel: Image reportedly of a fire in Iquique, Chile. #earthquake MT @PublimetroChile: Incendio afecta a locales comerciales  häó_",Off-topic
'451189185131446272',"See @EU_echo updates on 2nd #Chile earthquake, the #Ebola outbreak and humanitarian access in #Syria: http://t.co/KmSq6D2vV9",Off-topic
'451189187199238144',RT @Garreton: Bachelet ordered his minister of economy to meet with inshore fishers in Iquique whose boats sunk or were put on land by 2.5Mäó_,Off-topic
'451189188344295424',"ÜóChile Earthquake CenterÜóï 2014-04-03 20:37:51 , at 56 km al O de Alto Hospicio (Lat: 20.178ŒÁS Lon: 70.627ŒÁW ), M... http://t.co/LstbvaMRuf",Off-topic
'451189193692020736',"Magnitude-8.2 earthquake off northern coast of Chile kills five, prompts evacuations http://t.co/gK8tgGU7hd",on-topic
'451189194426036224',Incredible Raw Footage Of 8.2 Earthquake And Tsunami In Chile-A Bigger 9.0 Earthquake Due Soon  http://t.co/cu28n2net9,on-topic
'451189195827322881',"@JoanieDodds very strong earthquake here in Chile, again",on-topic
'451189196318081024',Chile's major northern astronomical observatories escaped damage from the Magnitude 8.2 earthquake  http://t.co/FxhRej5Vc1,Off-topic
'451189197278576640',God bless thy nation #PrayForChile,on-topic
'451189197324701698',RT @BreakingNews: No immediate reports of serious injuries or damage after 7.8 earthquake off northern Chile - @NBCNews http://t.co/apPOa8Mäó_,Off-topic
'451189198117027840',"@IridescentSol a earthquake in Chile then one in close to Panama. Its like its working its way up to America , its scary forreal.",Off-topic
'451189198490316800',We should really #PrayForChile. It isn't easy sleeping at night while huge aftershocks are occurring. #ivebeentheretoo _ô»,on-topic
'451189199262060544',RT @Cecalli_Helper: #GeoScience: Here's What Caused #Chile Megaquake &amp,Off-topic
'451189199526305792',@AntDeRosa Tsunami warning remains for Chilean territories Northern Antofagasta city,on-topic
'451189201644822528',RAW VIDEO: Magnitude-8.2 earthquake sends people scrambling in northern Chile: http://t.co/wkzHBZtTNv,Off-topic
'451189203888390144',"Top story: M8.2  - 95km NW of Iquique, Chile 2014-04-01 23:46:46 UTC http://t.co/REMNBQA0co, see more http://t.co/LEKLU2zBwD",on-topic
'451189204161400833',i can't even imagine being in the middle of an 8.2 magnitude earthquake. #prayforchile,Off-topic
'451189206228795392',RT @BuzzFeedNews: Powerful 7.8-Magnitude Aftershock Strikes Chile The Day After A Massive Earthquake Hit The Same Area http://t.co/e8JmON0Aäó_,on-topic
'451189208255045632',"Happy Birthday to @AustinMahone , cute! I LOVE YOU!",on-topic
'451189208708050944',@justinbieber it's all about the music my babe. Love u ! _ôÍì #bless #PrayForChile #Chilena,Off-topic
'451189209173610497',RT @ABC7Elex: #Breaking Officials in #Chile say at least 2 ppl have died following the 8.2 #earthquake. Deaths attributed to heart attacks.,on-topic
'451189210821558272',#PrayForChile #Chile #earthquake #ChileEarthquake #FuerzaNorteDeChile NATO: Forces will stay in Afghanistan,Off-topic
'451189218434220032',@andiemichaelsA @AngeLtongue @allow83 @SharonDepp @PeaceAnd___Love @MandyTheMystic @CooksSTAYlouded @WhiteAaron @Teeazza Have a great day!,on-topic
'451189219004645376',Whaat? Earthquake again :o #PrayForChile,Off-topic
'451189219034021889',"RT @MegaRoyston: Another morning , another devastating natural calamity. I just hope everyone is fine  #PrayForChile",on-topic
'451189219575070720',"so glad Felipe is okay, I actually got quite worried about him #PrayForChile",Off-topic
'451189221194076160',RT @WorldVisionNews: #PHOTO from #Chile 8.2 mag #quake epicenter shows families lined up for 3 hours to access 1 gallon of clean water httpäó_,on-topic
'451189221500280832',"Wow... After having an 8.2 earthquake yesterday, Another earthquake struck tonight in Iquique (same city as yesterday) at 7.8 #prayforchile",Off-topic
'451189221806854144',8.3 earthquake.. Tsunami warning #PrayForChile _ô»,on-topic
'451189221924306944',"I close my eyes, and I can see a better day. I close my eyes and pray. #PrayForChile ä»ç",on-topic
'451189223786553344',FollowMe-&gt,Off-topic
'451189223966511104',"#Earthquake #Sismo M 6.3, Near Coast of Northern Chile: 2014-04-02 04:46:21  -20.11   -70.68    23 km    A http://t.co/AUmDyDPG3n",Off-topic
'451189225002520576',"RT @ChileanProbs: 8.3 earthquake in the north of Chile! Tsunami alert up north, Peru and Ecuador!",Off-topic
'451189227871428609',RT @democracynow: Chile Declares State of Emergency After Earthquake Triggers Tsunami http://t.co/hLlxiuSPme,Off-topic
'451189229276909568',8.2 out of a possible 10 on the Richter Scale?!? Wow! God be with them all during this time. #PrayForChile,on-topic
'451189229352001539',RT @tay848: #PrayForChile just read bout the 8.9 earthquake...so sad!! _ôÖ__ô»_ôÖ__ô» #PrayForChile  if any victim of the quake needs support I'm heräó_,on-topic
'451189231344316416',"#Earthquake at 50km WSW of Iquique, Chile 4.5 M. Depth 20.0 Km. - 2014-04-03 06:04:45 UTC http://t.co/mqNZkQEcEG",on-topic
'451189231457533953',"I've nerve felt so nice while being sick before, I wanna go out but I don't wanna push it and get more sick. Ughhh.",on-topic
'451189231478931456',RT @The_Newstime: AP News Minute: Fort Hood shooter identified,Off-topic
'451189233496375296',FIVE DEAD AFTER 8.2 EARTHQUAKE SHAKES CHILE COAST,on-topic
'451189237535096832',"RT @akwala: Latest from my #ecology list: Chile assesses damage after massive quake, tsunamäó_ http://t.co/4duT6jsyma, see more http://t.co/Räó_",Off-topic
'451189239209029632',@AustinMahone your special date is coming!!! I love you bb,on-topic
'451189239808786432',RT @Lucieetehgamarh: Oh man http://t.co/Zr1qE1EKGh #PrayForChile,on-topic
'451189241427419136',RT @FLSmidth: New Crushing Operation and Maintenance Seminar in #Chile http://t.co/HQ8GhN8My9 #flsmidth,on-topic
'451189241503289344',RT @Valuh_06: @BTS_facts Please send forces to the fans of Chile who were affected by the earthquake Thank you and I love you #ARMYCHILE,Off-topic
'451189242970910720',#PrayforSouthKorea #PrayforSinabung  #prayforNigeria #prayforUkraine #prayforChile http://t.co/m25NPLnYOP,on-topic
'451189243608829952',#PrayForChile  Plz follow soukaina boukries in @souka_official,Off-topic
'451189244053454848',"@zaynmalik Chile suffered a serious earthquake, you can post a message for the world to pray for my country? please: (",on-topic
'451189244443508736',"#tortilla #cooking #dinner #sister #yummy #happy @ Eleazar Blanco, Pueblo Libre http://t.co/D3mGI7deUl",on-topic
'451189245101608961',"Magnitude 6.0 earthquake hit 84km SW of #Iquique, #Chile.",on-topic
'451189246528090112',@perfspinosa // hi ä„ç’š I WASN'T FOLLOWING YOU OMG I THOUGHT I WAS I'M SORRY and you're gorg and flawless okay ily,on-topic
'451189247802748928',@thewanted @NathanTheWanted @SivaTheWanted @JayTheWanted @MaxTheWanted @TomTheWanted #PrayForChile Pls,Off-topic
'451189248511598593',@TokyoTomBaker Just occurred to me last night how much force tsunami must have to reach us from Chile in 24 hours.,on-topic
'451189248528764928',"Earthquake of an approximate 8.0 magnitude was registered nearly Chile, there's a risk of of tsunamis.",Off-topic
'451189250143166464',"@NiallOfficial just 25 days for the WWAT in Peru, extremely excited, can't wait to see u guysss à_Š5à_Š5à_Š5à_Š5",on-topic
'451189252634996736',Chile: REDLAC Weekly Note on Emergencies Latin America &amp,Off-topic
'451189254350438400',"#earthquake: (GMT) M 6.4, Near Coast of Northern Chile http://t.co/Q1cWVr3dWF",Off-topic
'451189254350446592',RT @iLuhanBiased: Let's pray for the world too #PrayForSouthKorea #PrayForIndonesia #PrayForNigeria #PrayForChile,on-topic
'451189254971219969',RT @Kurniawaty132: 2014!! #PrayForWorld #PrayforSouthKorea #PrayForIndonesia #PrayForSinabung #PrayForChile #PrayForFlores #PrayForMH370 htäó_,on-topic
'451189255482531840',Eat sleep eat repeat (@ Comedor FIC UNI) http://t.co/DwAIFUiqft,on-topic
'451189256678293504',People: Call the Midwife Christmas special: Behind the scenes with Miranda Hart http://t.co/S3de2evweF http://t.co/pyFap1QcxH,on-topic
'451189257126703104',New post added at Welcome to Costa Rica - Tsunami Watch for Costa Rica After Earthquake Off Chile Coast http://t.co/CeIsMVLLRr,Off-topic
'451189262658981888',Chile Hit By Second Powerful Earthquake http://t.co/uBd5UVeOOy,on-topic
'451189263925649408',@justinbieber A psychic told me I would not know you. From there the world over for me _ôÖ« _ôÖ_ _ôÖ© .,on-topic
'451189264349671425',Chile: Health services in Chile and Peru on alert following earthquake. PAHO/WHO in contact with heal... http://t.co/Gl06pl4xNd #tsunami,on-topic
'451189265020375040',"äóì@dtapscott: The scene at my talk to the #SAPForum #Chile today.  1,500 people and great crowd.  Love this country. http://t.co/M3L2ZHPsnUäó",on-topic
'451189265058500608',"#geek #nerd #gamer: 8.2 Earthquake Off the Coast of Chile, Tsunami Triggered - Around a year ago, I was... http://t.co/0I7pulKb0v",Off-topic
'451189265079099392',Earthquake Today: 7.6-Magnitude Quake Hits Chileäó»s Coast http://t.co/5GFBSeGuP8 | Epoch Times,on-topic
'451189268568756224',An 8.2 earthquake hit Chile last night. It's under a tsunami warning right now. Please be in prayer for God's people. #PrayForChile,Off-topic
'451189269575778305',As it happened: Tsunami after massive earthquake hitsŒæChile http://t.co/7Ql2prewHb,Off-topic
'451189274231468032',RT @muthiaputrii: My allah please protect and safe them #PrayForChile,on-topic
'451189274650505217',RT @NOLAnews: Hawaii on alert for strong currents after 8.2 earthquake near Chile http://t.co/PEJQPJLFoz,Off-topic
'451189275279646721',"RT @weatherchannel: Just in: 5.6 #earthquake struck Iwate Prefecture, northern Japan at 7:22pm US EDT; same area is seeing mini #tsunami fräó_",Off-topic
'451189278077227009',Don't  #PrayForChile actually do something useful,Off-topic
'451189279130411008',One of the main concerns now is what will happen with the several thousand buildings that were already damaged by the last earthquake #Chile,Off-topic
'451189282850766849',RT @Milly_1699: May the lord be with you in Chile #PrayForChile,on-topic
'451189283693789184',RT @DailyMirror: Incredible video shows tsunami as it spreads across Pacific ocean following Chile earthquake http://t.co/F1sxMQTJnw http:/äó_,on-topic
'451189283815043073',@justinbieber You're My Inspiration. BIZZLE ä»_,on-topic
'451189284650119168',RT @Channel4News: Good morning from the #c4news room - we have the latest updates from the earthquake in Chile and Afghan elections,Off-topic
'451189284804915200',A #jQuery #Coder who loves Adidas #Addict #Outstanding #Allin #Magnifique #Capitale #Paris #Clothes #Wonderful http://t.co/Ix3bMlU0AK,on-topic
'451189284817866752',@Fact I think your reflection is quite true and interesting.,on-topic
'451189290731462657',Government of Chile got an earthquake (8.5 righter),Off-topic
'451189290987696129',RT @Thescriptlatino: @USAScriptFamily Thank you so much! #thescriptfamily  #PrayForChile,Off-topic
'451189293008945152',Earthquake in Chile Me: Links it to Geog and Tectonic Plates,Off-topic
'451189294137622528',RT @RyanAbe: An 8.3 earthquake is no joke. I cant even imagine how scary that would be. My thoughts and prayers are with chile right now. #äó_,on-topic
'451189296016683008',"Earthquake: M 4.8 - 89km WNW of Iquique, Chile",on-topic
'451189297018699777',[ Chile ]earthquake triggers Tsunami warning - Hi_story http://t.co/p0E3l09S7e,Off-topic
'451189297434333184',#Caltech has seismology equipment in area and is expecting data soon. #Chile,on-topic
'451189299204337665',#PrayForChile Terrible video about airplane taking off in #Chile totally stressful about #tsunami +21 http://t.co/eiqT83s1de,Off-topic
'451189299263062016',Chile earthquake death toll rises to 6 - CNN http://t.co/1iC9P6g1tP,on-topic
'451189299955105792',RT @PabloWeather: Here is a look at Tsunami energy map from the Chilean Earthquake. Most energy aimed to the west/southwest. #tsunami http:äó_,on-topic
'451189303251845120',RT @RT_com: MORE: The epicenter of the latest quake in #Chile was located at a shallow depth of 10 km http://t.co/G2MxSeQcT1 #Iquique,on-topic
'451189303369281537',The videos coming out of #Chile are crazy! The #earthquake seemed endless!,Off-topic
'451189304253902849',RT @PzFeed: BREAKING: Large earthquake strikes off northern Chile - seismologists,on-topic
'451189306837975040',"RT @nhk_asianvoices: #tsunami triggered by #Chile #earthquake, reaches the Pacific Coast of Hokkaido and Tohoku, 20 to 40 cm http://t.co/Ofäó_",Off-topic
'451189316203450369',"RT @dimesaur: at the same time, let's not forget to also #PrayforChile : Chile Fights Historic Battle Against Mammoth Wildfires http://t.coäó_",on-topic
'451189318607175680',RT @NotOnTwtr: Most powerful earthquake recorded? Lumaco Chile 1960. 9.5M. https://t.co/WuUO353C1s via @Wikipedia cc @sav_gr @haloefekti,on-topic
'451189320700166145',#PrayForChile Hope y'all alright now! :/,on-topic
'451189322188742656',"RT @bbcworldservice: Advisory for Hawaii after Chile quake and Tsunami alert: ""People should be cautious, don't get in the water,"" http://täó_",on-topic
'451189323358957568',Thinking of friends evacuated along western cost of South America #ChileEarthquake #Peru Hoping #tsunami warning will end same way as 2007,Off-topic
'451189325024481280',@weknowthedj #PrayForChile Pray for chile please :( i'm chilean.,on-topic
'451189330934239232',Hawaii is now under a Tsunami Advisory as of 15 minutes ago. #chilequake,Off-topic
'451189332942921728',"See the news of the earthquake in northern Chile, and know that I lived, I live here (Arica) is horrible! Thank God we're good!",Off-topic
'451189334419709952',Thoughts are with those affected #PrayForChile,on-topic
'451189335304327168',Hoy comienza el ataque!!! @delaghettoreal @djdiegomasacre bfgeezy a romper!!!! #GeezyBoyz #Chile http://t.co/hVXsOHdAiN,on-topic
'451189337141805056',RT @rafaeldlf: my prayers go out to the people of #Chile / Mis oraciones con mis hermanos #chilenos,Off-topic
'451189338261307392',"Earthquake : M 4.3, 96km W of Iquique, Chile: Thursday, April 10, 2014 17:14:56 UTC Thursday, April 10, 2014... http://t.co/2AlX2yFQny",Off-topic
'451189342611193856',I'm at Mi barrio explosion lourdes http://t.co/IxhqiowQMl,on-topic
'451189342627590145',RT @cnnbrk: Chile earthquake: At least 4 aftershocks of magnitude 5.0 and higher have been reported. http://t.co/kaWDyWyKtF,Off-topic
'451189343143862272',WARNING! MASSIVE MEGA QUAKE TSUNAMI WARNING Latin Pacific Coast WARNING! Massive 8.0 Quake Chile Coast Tsunami http://t.co/SEKBtz4pE7 #pray,on-topic
'451189343260913664',"RT @JustinWeather: Earthquake activity for past 24 hrs shows Chile M8.2, Panama M5.8, CA, AK, and even M 3.1 in Oklahoma http://t.co/fsfXyFäó_",Off-topic
'451189344942845952',RT @CinCAKes: My prayers are with the people of Chile 8.2 earthquake and the residents evacuated due to a #tsunami warnings #Chileearthquake,on-topic
'451189346226302976',"""You came on too late... To do a thing"" (8)",on-topic
'451189346562211841',RT @NBCLA: We're live from Caltech on Chile earthquake updates. Watch: http://t.co/CbpGqp1kBG,Off-topic
'451189346801291265',Im going to see the same movie twice next week im so happy,on-topic
'451189348713910272',RT @myungyeolsbaby: #PrayForSouthKorea #PrayForChile #PrayForIndonesia #PrayForNigeria #PrayForSinabung  Just Pray for everyone its just a äó_,on-topic
'451189354523000832',RT @NJerzyFireAlert: BREAKING PHOTO: Evacuations taking place in Chile after 8.2 magnitude quake hits. Tsunami warning in effect. http://t.äó_,Off-topic
'451189354640076801',"Last night at 7:47P, Chile had an earthquake measuring 8.2. For past 24 hrs, Chile has had 45 more measuring 4.0 &amp; up. Sign of the times?",Off-topic
'451189355285970944',"RT @janinebucks: #USA http://t.co/0i56UZKI7S #  #Powerful 8.2-magnitude #earthquake #off #Chile #kills #at #least 5, #forces #evacuations  äó_",Off-topic
'451189358914068480',RT @WorldVisionUSA: Learn more about #Chile and World Vision's work in Chilean communities: http://t.co/Ov9SXkPQqn #PrayforChile #ChileEartäó_,Off-topic
'451189360810274817',"RT @ChannelNewsAsia: Tsunami may hit Japan following Chile earthquake, says Japan's meteorological agency",Off-topic
'451189362127302656',"Tsunami Advisory, no evacuation. City advises to stay away from shores 3 to 8 am. #HInews #808news #ChileQuake",on-topic
'451189362340798464',Chile Earthquake: Strict Building Rules May Keep Death Toll Low: Strict building regulations enforced due to C... http://t.co/sYbmXmNDRv,on-topic
'451189363347423232',"An earthquake with a magnitude level of 8.2 hit Chile, my Prayers n thoughts for the families of the ppl who lost their lives  #PrayForChile",on-topic
'451189364052074497',Chief Meterologist @JamesVanFleet breaks down Earthquake in Chile -&gt,on-topic
'451189365901778944',Here's our time-lapse of #CHILEEARTHQUAKE &amp,Off-topic
'451189366258679808',@stevebucky_ i hate my LIFE,on-topic
'451189367084974080',TRAVEL DANGER #Earthquakes in #Chile and L.A. Raise Fears About äóÖRing of Fireäó» http://t.co/IrlAizAdSv,Off-topic
'451189367747252224',"Sub-heading on BBC about the Chile earthquake, 'The room was shaking'. Shit really? Fuck what kind of earthquake was that, quaking the earth",on-topic
'451189372940222464',RT @ginjanine: #PrayForChile yes please ,on-topic
'451189373753516032',RT @Carlos_Jobs: #instacollage Open Bar #arica tras el terremoto #earthquake http://t.co/Wl7NF5ezOG,Off-topic
'451189374571384833',"LIVE: For Chile, 2010 earthquake was a great lesson, says official - Zee News http://t.co/RHHtXzX2sb",Off-topic
'451189375041548288',"I heard the news of a huge earthquake in Chile. Are you okay, people around there?",on-topic
'451189379365892096',well not all bad news then regarding the earthquake in Chile.. http://t.co/5njcaOKB2O,Off-topic
'451189380942540802',RT @ConfidentStand: #prayforchile keep god in your thoughts and im sure you'll be more at peace with yourself and with the whole situation äó_,on-topic
'451189381865275393',"@nytimes a new earthquake 5,8richter at santiago chile",Off-topic
'451189381873672192',All my prayers are for chille..    #PrayForChile,on-topic
'451189383459532800',"RT @Dime_Privona: 8.2 Magnitude Earthquake Rocks Chile, Threatens Tsunami  #CarlosMendieta_Here",Off-topic
'451189383677239296',"RT @thekidrauhlking: Chile, Panama, Nicaragua, Costa Rica, Ecuador, Peru and Colombia are in wearning bc of a Tsunami, i'm scare #PrayForNiäó_",Off-topic
'451189383715364865',"""@AwtfJ: ""The Chile Earthquake is not a bold new product from Dairy Queen"""" Lmaooooo",Off-topic
'451189387057823746',Chile earthquake moment caught on camera http://t.co/lQUfwwhoaa #Occupy #OWS #occupywallstreet #OccupyHQ #GrassRoots,on-topic
'451189390920794112',"Laugh, cry, love, live, while we were here...",on-topic
'451189391193800704',RT @nippon_en: Some locations in Iwate reporting tsunami of 10äóñ30 cm from yesterday's Chile quake.,Off-topic
'451189394867630081',RT @scejas: #BREAKING: #Tsunami warning/watches cancelled for all areas except for #CHILE  and #PERU  Tsunami warning continues for CHILE aäó_,on-topic
'451189396176658432',"""@LastQuake: Strong #earthquake shakes Offshore Tarapaca, #Chile 22 min ago from @USGSted. More info at: http://t.co/flBVFniyYX""",Off-topic
'451189396432109568',RT @CallMeMarss: Can't believe that Chile was struck with another earthquake. Stay strong #PrayForChile _ô»_ôÖ¢,on-topic
'451189398785114112',"Now thatäó»s what I call transformation: #Argentina, #Brazil &amp; #Chile then and now, and Tony Benn RIP http://t.co/zpmNMIxhb8 via @fp2p",on-topic
'451189400576491520',7.6 and 6.4 aftershocks hit same area of northern #Chile as Tuesdayäó»s 8.2 quake http://t.co/86xEi08lE6 #news #politics #IntelMM #OSINT,Off-topic
'451189402744930305',Chileäó»s earthquakes #chile http://t.co/qB9vi7C75H #langleypark #abcnews #perthnews #perth #9newsat6 #wa #villawood #villawooddetentioncentre,on-topic
